type,label
8c7630e280d1e3c9542e35529f6e29c0,0
bfd35443d683437b50a1c52c3d405ebb,1
493562165d0700fbf591f2a1520906c4,0
6a537c304bdc7548e42a6c00b93c7d2e,0
2e378f6cd2550d051a2f632b2a2d45b8,0
553b57bddc7260212320748a98dfb73e,0
ff1f6e1bdf058093550800af4b6c26c0,0
86426e9de0ae61f32f7bed3f372c4a7c,0
1d8e1d243089aacc503fb2d02f58e34e,1
a32c87531a8817d93fe443381bfa35b4,1
8138750b3fda47a9600205b1a88ddc5f,0
c65e23dcafdb891c91e232d22df67f8e,0
595454272f544db55916e891d92cb096,0
d5560518f2b67476b1602fefbed40056,0
a01d9fe8c9c66cce67f7d20476bdbb90,0
838510e5c92176bd4c828793b81242d9,1
a31fc3dea96efd50c9be089a739c3c55,0
076dc2d52e6bad57ef39d67068a7fe51,1
198aed21c049a78ed36bedf028056824,0
4fcf96d5339c1099a5c3123e5cbe7161,0
6d17747f551f76a8f0f3611270730e3d,0
119456c86c190eae5a3c5c69f09dcb56,0
70439de72ed79ace942d7ecdf09ed21d8e58f57f90f8cdb1b82a2ad09b3c974a,1
ad917064539f5cd6c2cc48dbf87fb06b,0
448a252a0a3bd6ab924e850c64269cc8,0
2e4134821e2ea9d17f3d294a7a23064e,0
10176d14f3b1fa0289965e65c77dfe5a,0
2c1fd07059dde0c93db112f8029738c7,1
557dc4baa209aad491a22b262b6884c1c3a41a49bfadc72b46cb7ecb4efad82e,1
b5c7c777ca664005d2342217a4ca0387,1
a6bd709501842ee8fa9f3d5fc2f77cd5,0
40e0f58248222e58122dd8cc2d78a29a,1
e459cab25acf76378fe2430003251e16,0
120af7e1f1e57f862b673f411fd5d7db,0
896d50c8d077ed73777206a4528fc1a4,0
43ed78f223bcebef3df1c29068075f44,0
809a0c55b2760a791dd444375a1b8f22,1
2a68fb4bb1b18da63b22635e830864b1,0
c8ada64564d14101e9256fbfbcaa15c1,1
7e6b6080bfc01efbf2d06a764f1f2b1d,0
e23f444ee2f37800a600748dbe91c01b,0
57e164306c8532b714e957fcbf9ff95d,1
e1ffcb21e48e3e2642aec1679e2df316,0
7a000afea235cefdd7d3d28023a741ec,1
9eedadd4b5748538935ecb278e61ea37ca1ca0d8f338cc3afa68080b431e860a,1
4649bf84f13c6eb0b5ca39f32c60c001,0
c9d6b5eec94f53258ccf1ca60ce0a52f,0
3f04cb75886b0a78f0928a99421584d9de73e20570d936dd1be5e44cb0ea1292,1
d5653f4133e883818d1d4a2e62f2ae90,0
ee89e5eae34ce163e8eb392e278cf8c4,1
aa7a44964ab38657566aa2f32f50b649,0
217771036c7b32bc231c3242180a10a8,0
c487ce9ba7eef16e79daaeb725da9768e6f44c0ae64cedbf1696163dc6d5173c,1
e16e78050a16399e814014e27031a056,1
fac1ec26523ea78ac8cae272b4beb2e8,0
172725e23d6679d5322803246a3fe374,1
80dee3ac5dc18b1c5c3e95dd164c7f46,0
8b38cf34133ba7accd08a458146b754a,0
9490603cdcb833ef2db266f3661c7162,1
78ac567f9ecbc907986ea7ff031c5d6a,1
d8d66b54dcfd17d944a4c5c49b2aa60a,0
0203086336705ff39a8ad808b948820f,1
6e3394a8072117692220edf0f8e10d80,0
0257ff0237e869e4b31d18322ec19b90,0
1cd68a44d48a4f5720ca68c86ee81029,1
227162fe9ec480a72d3f57f1f4469040,0
4782825cf7e8dee371b27af12e464f87,1
e9463bcffa848e232b47cae2d269e87d,1
c871cc523e408c317c8fd0f7085251cb87853270c4103d02647404be8c20b6e9,1
a204623e3ad21890b3b0d34b88a6be8c,0
5f955cd919970d4ecf29eb97f2b0b391,0
ee10362af5066039bb18629ad3b4438f9261cb50712ea83e47d12b012f7d233b,1
34f286c004a06637cb09e3e906fd4fc5,0
ddb87d22ce0f2fd0216bcbb2eb44c1a0,1
eaff07c5f835393817ca00edfea79761,1
e4711e4fffe0d1c1aac540370d8547b3,0
1af4ffc09e463deb22470a475d64c4ce,1
b2f5164dac0461a87cf6f5219c3444c5,1
9afba868ba5e9509c9a9327122a37961,0
d168cc23c6d05c54274501a7d3e07052,1
47d98efcd251777984226e760012709e,1
bc80a2fb6aeeb58f16e9239e552efe88,1
c3d51989cd32d53053c9ff4520008889,0
96c62bdc27c5cec8c421698cc20585b6,0
e569c6c035d93d80611c1df50585c247,1
0bdb9fa297ccfae7cde7c864b3ab15d3,0
e8a23f39f39ca8bf9d203c64602b4c20,0
aa2e404fe9a0e27f74f03abdf5d0583d,0
420695104f03235a6b99db9b4a5d275d,1
802f1e9e254296b218d2bb1ba8dc8f04dc4b69d1cfa78b85fffd94316e38e7ca,1
56a97c0e25176fc0bbb0a43f3ca8b893,1
d0403c2235bb24eae9c58a8b59052e1f,0
d1b89951e61d6bdfb7bd10674f10bb71,0
4257f74e59cf9986b6b05a97a2777c68,0
264f0a0be08049b63fa2e231e739c63c,0
db2804dafe28cde777ffe0187d2e876f,0
72c936e8434ee76cd238a5c7b702b21a,0
40712362e2245f781e4ae064e1e29d4e,0
041487c4b06ce097b84a6c1bf0980ce9713d8e45454497b8df00ecd9d515e3a4,1
15517a2ffc1307603d3254e63439e2439a5d9ef6d37ec87da2e68c5f9b44ac7c,1
0b38167edcfc80a05b66d15ab962b723,0
2cc192c818c16df741dfe988d69f1d72,0
d13d514f3eb595bcd6e0934cfb14e075435846e3e49cd72a83ef4a838afa8f00,1
91795a572dd794d9b45a005865e2fcf3,0
52d6acdc0bea23efe2664ab80c9402c7,1
fceb91fd95d628c546a890f1686f5079f52ea3ed17321c8ea6e54c8804a10fee,1
b6eb0a6879f3fa32f1811c55fcdd0221,1
29d201f26d02d1960b72c6849893f74dd960ad0c0f88ac06962d1079da5a5814,1
450edee6e8e101e1d6e6c7c34b631283c3e9757aac08813685d4b8e4082c8421,1
8d71d7e936accedd9ae38ffec39aef5c,0
6ed2cf229313fd84789ebb67518c74977fad9ebb5c1876de5df712090b0ba392,1
a6a6a7f4fc1e0b6ddeb080e39518493f,0
67dae9222d3dbfbaee86608622c6cea9,0
67735ead4f11acb7a1a78aaad02825a4,0
9ab084a531787eec5f39af9b32efe240,1
d427c03ae7b4fd0698b2c32e3b6c4b9a,0
904b333941180c37ab2d0ad5fa127c8d,0
021992cfe8991d14135c0abc4eb01e6a,0
4f1b023be1857c1bc3ae559c11532836a5fa71fbe5ba75a4904e90af07d29c1e,1
cb976aa992cdb6d148a8f72c58139745f41f2c696f8346665bed11124d236c4e,1
86f01e1eac933fbc9a8ddf8f2c7ad0b0,0
6c3f68ddf71b1dd5779e5fb7daccc812,1
cfec82edb6a96d43667741ab62d63a44,1
5fde1d1b601bb92a0f9120e4bb2ab288,1
b3a8ad1b0a3ae84a60d536b2ff9eec932d719ff21f41b7d164940b1d60fd823c,1
afcba724de46e736d2ecd38c2d47933c,0
19f2364c82a787570ec4aa65c4192bdd,0
8349a0172558427f8845db98c47b7037,0
b3fd005d86ef1efdfa780a8b49acfec894a419b6e1006cbba7db8456fc76b116,1
f20fd061adc6c8d19b7782f9c050e4ea76cd79075c6e1ef4aa72b8693d82bd0e,1
bed8548b3d3dbba2654da0ecf02fff3d,0
9afd81537eef39670117e004f5cf77ae,0
813410ca4856275c31eb94ed1b64e6d0,0
54da407c50648a9d42389c7def020fe9,0
f56eed939b1122b993b4b5f84a3cf477,1
df0dc520230b21e1dfb812bb4b26acb0,1
520ec3ae3bdf72172ca52d68a32ed8d7,0
27e194dfa32994dad95c3ebbc801bfdb,0
5119c0b8da45cc20f13a2703cc4e1c6d9018382356e26c4b9e966de5f2c87c80,1
ca7d25c33e11cac3c390ca3406b38a5a,0
49701619c19be8bd17266338494e0a07,1
ccb14fbc123879708abae25a76c38d9d,0
3462520f4ef253787b73778049ffe8b3c665351178e2d5d7c4e0748c58ad3677,1
ef4f36e2462b785e9873912f38a133d8,0
b89b1f1e8688fd9a5fc80ab5a32ddf1a,0
ffe635b3d35b8f9981d4f2128be8707c,0
50a1e871d9d263d4371458f917628c8c,1
0377cb9596afef78980df061d608db4f,0
e292d904f08c259a89d7c8384ffcf149,1
191878a6a485f00612ab4b0048eb5f1f,0
39ac650878d621e910d1816f068afcdc,1
7c0071143b36b13f612372a8994913d1,0
7fc7264b909bdf850cd1192c3372ec53,0
58c7dd8d4f4b99db150668bd9caa33a91a537861176ad3eb88f6317ca0fe9bcd,1
7687b207af9989b2e48f9ba988962aa9,0
960354241e9e8e6e3015f85b894f269560a4ef5b874c5ea7206c7e1bcec7eb81,1
92d911bee577422402e87c7884efac21,1
8a445d3e73ba6d8f1e5553e4f08493b42d454917968991399d2853d1b96906b2,1
df9411db0f0681d6ecc59eae29513b6e00d36db34d21adac507ae30fafd30157,1
125062dd5fd4ad8ce5e3f7d8c813f5ad,0
df0859f1caccfc031e8d170ed0eb8c65,0
e667de7b6196979aa3c1d6580e739a02,0
61a80a2c5253d8aec66bd2510defd468,0
8845ad8eb77ce620128faa3b5003eb78,0
e8fdc67762539ae6552d9b97bb200068,0
eea2107c49d98f5615261a3b1149c481,1
fc519396d5c6fe71aa87bdcc2cc11635bc2db7a7f7c75f50670d9493cb528e59,1
cc32478db5a8e8be4bf30e06c70c6d0a,1
087a8b987bfcb13e7e995bdeb4b90726,0
5b8c1ac6f13b1b5909f9d6324b836971,0
1dd2b8439faf3ac6b9546273d3de75e00a587bcb26b2845f45156b167bd0505e,1
a72a0868ce61b85217a699c29e958aba,0
a7f563e60de0d412a0c2864f77b206dcd8aec713b6a24e1cb96f042031141cc3,1
34cc876815a80da6f350ba6ab81bc918,1
f39de06dfe6476b2b82276291af9dfd7,1
29c8f9ef1f732a72730171f00c398eaa,1
5c81fd4aab3d85ac8ea86963abbeaa2f,1
1f6e646590b83d12b45b54438c19f6c2,0
95b03280ae9cdcbb61d3a540ecebeeec,0
2119dcb2cd36d82463b65a87446be747,1
0f3de4f7c3a4fb541b1e338500686fb2,0
80922cb6b7fef558c481688b4237a38f,0
cdf4a7e33eb43969fbc8ebea3387889c,1
f3bb7630d12afb03e1c5877387c19979,0
a35f321fbf58edb07416b77005e2857591e0093edd12590e067653866111e1b7,1
7c2041f313b6d0c5ca01f6dfcddf1991,1
698221d41cc41273e535a1561a77b5e6,1
dbb56de696c6fd28410cec36eb75b958,1
340a833edd78f9bb86a32afda43f0d8a,0
b7ceb068784661912ba7f98553af56df,0
b7719060b0a0bfa603ac081fa21e41b6,1
292de1d1ebaf3580135e57e8c185d686,0
95795c7ec4c2223bf38c600f638ea09c,1
8238749450eaffd7fc88259d209187d3,0
b0f8e550d62ed210ec9b38f2d9827dfc,1
34d24583beb27dbb7d5364d8c4cf57b5d4206b95d3015b17c104822070579575,1
595ad5c8400623ba41bb9827a608c22b,1
3cec41ff69f8302724e1059860c93d21,0
15c6b26e56ed4c4342554db6d81b3c29a9986ce31a1cf5f59f18e8811789c4b1,1
464ca7cef832207303ddfd5909810619f8689c2acb756ef13a5bba5d950f0728,1
080e65904ad376e55bdc9db427f67f32cd8368a2a017d5c8919365d5fdba830a,1
c5701d1f1b4c405f15bb69dcc6dc184c,0
9d50c3686cc7b85a7cb8014411f9f6ce,1
fac75f7c3d9eab5936ce9b34031d088e,1
5c72d025253237d099c25c9064b8c7f2,0
20ad93b31ad126ff6389e1e4d176d806bdf57fc0b80d9e1ff93afbe01eeb57ef,1
554ea65c224bd22462b3ffc4d2d3c6b6,1
0a300160d5b4d85d0849ca4e4adfe8f6,0
87126395768c9033be899fb868e06084,0
baee42545b51fdc84969d78253a1f506,0
4d399458213706125821ff88a66d60e8,0
d34df815735d27fbce365396e91cdfa1,0
080470c0fcb934107f796b8e87631ba6,0
3da163675530359863d8e59f952222201dd47aeff7debf365511d499719e09dd,1
c74b705fcf926bed8ed7f51cbb449b8f,1
635cfa427a1d4eac981a1d64b2da1447,0
24e965f364d8f64ade79ed7798cdee08,0
82da50c7d80c9392d3b3e0ac21dac7b9,1
fdadaf418894e066a300c520fcd5255837f3b3c0337d53067d498b36bd711a0f,1
972aef15ca70647aa66902f0cb2396f0,0
c94720263fdecea1c30e05594e56ecab,1
a5139912f58d19e088fe45ffa6a42230,0
f297a89642b2cf5b7609127262372b1f,0
462f4c4aebb2a55141264a4a52d54144,0
8da3914c9d07ff9ae83ab394eb1ee4d25c20dd7c2256148941331dc5cf00c6ca,1
fc5779861e8cec790a09a1310dfcfeaa,0
e2e281dfb3b81bb74ad2af9b895a1635,0
339b6e4e69c6596731de435515df5d48,1
6f9615b2328286592279d73af8482e3410c24329bf75ca1a19c757f4ea0f9a08,1
651f65844a47d4faf437995cbe354e40,0
1cccbc6accd2c3e31f7d55b896a6d1b4,1
42230b025168593f3e4a12aec08dc769,1
df7669edbe2f30d6c53a260fee21c52c,1
e27099d729b9cd5c8ada5b407b899d38b5e4bd59d87830a7ff114a3badbc1c6c,1
a38397924350906497c6bbe60e73c7a9,0
16e6b74cbd3a9f9fb948f933ba6c03e9,1
d95d188b0f6babf348a8d048703e06d676b7048a3c69943f08ed8b54b45bf454,1
330fc6d77ff37505e277b1834f824fa4,0
f5b2a1c8151b45c0397fa2bb7daeb326,0
47b3424fd1fc31c2da8036bc75f43494,0
314cbf0946c9d416da7c742d6b20f283fab448ac0d88adf99260147a4bfb9f3f,1
bc511fc45c7b322ce933cb42e7447354,0
66c49c4d78b53d38d419bb18a009ff2d,0
9713bbfc185dc38fa8d67ccead3cd41e,0
0476209382dd26742018a79dd131f085,1
1a348a440b2b617793c5e791e27e9633,1
6fa24a0a738c7bb8b7a136006a20ea4e,1
444d3ec82b61a32f19842d82457d9eda,1
53cc48f82fc36a31fdecf0e9cadb92a5,0
4dd0120905970d5be8353ef5731b2305,1
56ea977e25d96a5fa9031cc3b1ce81ea,0
e90e496d7b498eb408460ecf5565eb96,1
458652b9890f2d553e8e659a173178fbdbac78330688ed8c590eaee19153d6f6,1
01b5254ff63474a2bec794e3cb7db0fd,0
ff00c12b892f0fd19ab9f0eadca378f1,1
fc8cd6fb7cc1f4e77da1a0a0edf449c5,0
ff37a9d68e8564f6fd4756c3644a84fa,0
1a725d797c0415ce0850f6a163639b74,0
b7403066ad4fd25ef744a6287478610b,1
1f03285e551047b2ff485502cf548835,0
bfa7a3c9ed7ee8eeb745aa3f220d0807,1
4c635b4d08d76c05e0c8eb04595fa097,0
a204a44399e72795a25595bd1344ff1a,1
2febc4f0aed52e2edd154baa33dc1209,0
5e38c45d6611ac5eb9d8e1160398917e,1
a27a2c9a676f68d2ebb6770d19f26ffa,0
8feb39e0f2e47397740c020a3b2a472a8a3d22151ae69f9eb490dbc619ad0454,1
41d64768b800a4439754e3d0c4cd7d26,0
f65207b19f34f1a1d377e1cb2a7efd71,0
15428e10c42b6d563eed1cada1f068435b8c7e371f30e50323a53e7a36d7db52,1
94cbe19348b6264b5ecc7161e4b1d9a1,0
91529c58cb2140f6b7bfe2aa3519e72c,0
b42ef7c5f151868d320e271a1168235d,0
ec3b9f3dd2b9d4c07af2ef9c090177d71a277bd18156f8c127485cfd703c16bf,1
85cd3b99c0682fe28c5e0ae36468e50b,0
a201127be63a73007f02af71888c1148,0
d051503652900236b22f93bb695224dc,0
964c56f5eb181ee06a8390061e428907,0
fc756cec8316583a658d7e08caf45e2b,1
6565b34f79d2bd90824453c09bf9d0cb,0
d1061c8e9843aa1d472af8dcdedc2064f6d6a5ed538b4526f146bec67ba89dd2,1
facfb1a68c147d22c65310601a48f64c,1
fe7943fa2c0c50a120748abbb3e8b7b255695c5b27ef2b89088141663cf9a893,1
8f52747be404b39270c1891aac37308f,1
965ac39de67865edea7e2184cfc4ce93,0
7d8185c22f45aded70adf9bfe20942f7,1
fb3949d812ef880991b2832906bebaca,1
03f2eea89db04b472c61fba859985e350d0d49d22906a6e28d2338fd48296eae,1
05da7e90f6a8930ddbf1ed71c446b2e4,1
8deda30973fd7cb123d705fcd0de4cee,1
7178202f7b68faa244dd0b21417282ef,1
4bbdb735ac757db28be6c5fa6561d0a4,0
4436676e0238bae7277f5ee447a7bfc5,1
3ba66bea99aa1362fe3012d0e2fa65b2,1
cb59e58dd6e31f18e107de7f8dd75a378417d7ddb3a0b9b8497ffb094a1b9a46,1
ad6e0d4235a2e9434e7098ac7fdb29d78d219cde1096aa0edc4fc5046dcb5f4d,1
ba4c3265a746fafa1d6a8d8a96f21b01,0
bebe22d0042ac2eb85c3a13127e32c3c,1
5fe77245c62d3bb9f3e8f1265e2cc213,0
00a9ea358c308781f4e715bdd4b1cdd3,0
cab9b8592f54a87b9abf897063200370,0
772b9ef409d5fb8cbb8e25f078d6587e,1
4e784551f7162e3657e8b6866eec9216,0
1da16d43f2ad5b2e8ab85f849e47b238,1
8a3cea499045028ebb5b673ab214052457e21adaa3091add7ecece3a9a879d07,1
a6effc349922029f71f67b9a6c7c93ae,1
83cb083d01dfcab2759e8feb151df29d,1
871a9dc2b4c278ad76834981cc3d1006c519160f1f3cc14e55eb3344233ddac5,1
773cf5d59f46aa422bc2690fe620f3416da144b6ac0e9cc1662f9264a7b83d96,1
a17f3670fac41f64609f3fc99ea9498e,0
e6abcdd609be87eb6a6a379d37072e24,0
f308903a85b05334d5aefb7a64db68ae,0
52748aaee379f23b60ead1a14518966d,1
53c791605aa58f20fe67db7ccc9ae579,1
fb9a4f99f350ce37273442a5d04c33d7,1
0a8befffe85d17791a83d3a46dbcd271,0
81644118c45414197eebff0744819ace,0
71caf04603a2dd824ff3e9ceaea57d5f,1
097c73de543218e2d0edb52d5333601f,0
5151a98945f33d747f5cbf1ee75bcce8,0
380b5a62f1aa4b8f4bd8179e3d57f73c,0
29402b9d2018baf21c9630d7f0c8ca03,1
7db6b21dd18735285fde8c571f82fac0,1
233431afc23f40e5818d38aa233167c6,1
4a06bc3d8f5528603f3aa2cac8929da5,1
405242f37759b34da0b8a4877de11e3e,0
5b70d448a9cf5ebec51644695587a391,0
71af21f0140e433da83cdce508e1fa33,1
8157adc31258819c5561508924a55538,0
e94096e6d752614e38362d6248e8b5ff,1
bdab3670ec9a4364c35db955517ec4ce,1
03b3b43ca40f505de2f059d56477f15c,0
7a53976d17170b7829285bc022921b1c,1
866809b3379e1a8715caa8a4f864f491b80d726676b56562e5c06d45e66725c7,1
8d4af80a8c96e8b5566b411190fa1dba,0
8a0d650b25152ca67b855d382295bb5c,1
87145eb8b82a207a2509822fdceda7f0,0
9625fa3ba444f77412a9ccb3fa62a8a2b5cb8ea2eb1a0afa1df50cb791ace14d,1
93c96c14869eadbd204fc0d92d27d63d,0
35c96f5ece1b511af5f43e520f49ee8b,0
6d7e261011d300b4405adb1d5073cd80,1
d7a8cfa1d4ed2480c3123f778f0ea9f5b7c94fa870a0774b4055a25716907dff,1
7224362c293034679c2482378114f469d097b82b33496cf9c944ac2b23f206c5,1
8f713a5dd31dc136e7f2eb424d9fa136,0
8d03bf45507a164335e69c1b60f08c3f,1
1e18514f24e7cf8b3ef49da7c83ba32f,0
0a4ec4f7fefbb96924a972bc9aa34ae1,0
49196f319ad84cade9cbc604581c0929a5c09fc786f415725f9c2d974f076f1e,1
998b429d6cb12b216c35d794d2720b22,0
4a55f38ab9195581d7fc589ecc8b8256,0
b2a2da398b0afc2be881024b3af80886,1
76fa4d11f6b13c52e7fff52d0a6b33eb,0
68ee3f6cc9d78d57f4de3459d005fe91,1
6750bd1158537f3467c051f9204a5d8c,1
82f8171b11b8b6ecf3531c5e721df90d,0
a5d15148d4f25659402826de3d362dc6,0
2e65410e944f09545c18839ac9d9ee30,0
17ef087ee4df1987068f3fa8ab42d70dd32cadf61108d4e413885dece298c0e1,1
280573cbe5609564598ce5068365f52e,0
155f92b164df5222e75daa75aed5cdd0,0
a55c2edef8bf73e6277d13ae8e71ac16,0
207851c83eec8cff00a917aa46a397c1,0
e7de66eb78e5a3ba3b23a7aff5604dcd,0
40ae4e5d143827aaee18dc2e0d001d21,1
41445df26918e2ac172ca29614f34e1a,0
6ef413ca2035f9321598efd27023049f,0
f05eda854b2bc6f38339d4dee73304d6,1
ff53fed40a393422ea195fddc9cf6971,0
650e5db0032a331443f128456c1ec48b,0
c4795ecfa8d5c539d835ecbebeab0c89,1
4d80898e5c06074437e5b599da30fc7b3f616082b1d166ed9faab1aa1ddc8f28,1
a5f9c0cd7342ea9d9facab4c0cd98872,0
0002a328c42751880bbdd991d6c393e4,1
338b43cdcb1400b4e8c207dc844ecb7c,0
194e90ed93b3abfd1d2619924047e4ca,1
deacb011f9047c8d2656bf456ca52f84,0
b02fa268dbab63532242a49f7d41d496,1
ee5eacd7ecd13347af40576c754c8450,0
4869c6f6c91539f820492bcc1e0c30ed,0
a47a2f88e7cb9666ef237eeacca463df42f3aec62c2538e1ad42ee8faa1060f5,1
7bcbd6be4147c6b16ea73f33755abcb469226ca53a4b6cf018f230de3afc66e5,1
21381072391f9bfaafc813c873d0c79d,1
5b5b187a75f9d2cc5386b23c7561acf2e9c1a92d316dd386358a4e439d4ec2e7,1
deda6844afd98c28bbb9003e6ff6529b,0
88b03b3faec1582c39bdb23453b88d56,0
d4af8e978c93557c088b3b1d4fda5b13,0
a01aebb08eb6728756eba9fa6ba66253,0
9044c5a4227dbc1f11a4c77724de4dca,0
0521470b0367e404b08a43b8bc3e6e8a,1
541bda40661e819df4f59373b3cce559,0
f7e3ee895fe2b9829770a67b14b5e710,0
c89f5134e7175617d7d45211efdc4bc6,1
5cedd68e468c3b34791281146acd3a0c,0
e886ea8208e17b99fd4494462c93e7ec,1
102e0e62c8970ab79d2f42d0e5ea93f3,1
802c2c6319dbf6e5ab2ab0f436f8d8df,0
38d881c0439cd7ccddfe200f4a6bda6c,0
307bf733286833a02221e80ac1b6229c,1
6434fabf70b897d069672d09b9d06e82,0
ced7938f7373d0b39a835c3f2ee97e67,0
d7b40b75e1afb29ce1b2404e243ac216,0
6c643c31cf945782c8ee0d7023576930,1
3a147323b8329cb59fae536850cc7df0,1
8dd12bba56546e78e10da2647f3ecf3b91aae086d2a63634c9dbc2b43fab7141,1
c63e9e8a305e6fab2ba4efc7de356479351ec4cf93c35305097fd56a18816d23,1
6e9129a6eb13136099ad76b3896cf811,0
0df834e1cd726b56c84405360f51d4f4,0
1ce6e34309bbc2cce8fe04f81b5fe3c8,1
472260874d8bb13ad635089595a86b3e,0
42ab5e8cad9740f86905a6bf84b74443,0
2093de64bd3b7414ca98197df721e5da,1
35dcb14b1f9db953cdfb2fce61dc8afd,1
911ab916f4163b0fa52b283de251c1eb,0
074da7c2239af63865157d73a2f99499,0
a73c98029a1ed0efae9bb293bbe21e1008257833703739daa30528a73a995147,1
16a4fdac71652cc3cc23c0a33c1f634d3b0d52a47b0cbde6afbfbaffef8bd766,1
2cfa3d99c0244d63b4384e23ef9d6335,1
9e944c1060e71cc99e37d2e0f1194580,0
e421acd30c980bcdb45b5b3e04ab3259,1
7d529517f1a0ea65bec22e0c1f8002255b55d4f7529a4f17082afa80ceba4973,1
4e24e90c9f3dc2c42ce97883dbbee773,0
40945284c27d3c656be2b5952a46fdf0,0
6186bd4730f2e811c7223f77fd0b85b7,0
a518c45534caa31d4f87762547997910,1
61dbcd6ae7ad46a523ab69dbe5f2922c,0
3950b96bae0a3f40fe85c5450795d04f,1
b5cd2adaae038e13687f7d883b3653ce,0
3045ede74f3ba1834b2a87199cf2031e,0
218a4cf2060f4b5aa3b7bb0639fe3f74,0
a01d4a173ae2f0fcf7b935ec41caaba9,0
0dffa7b302e37e4ac1460b3f8d40193b,0
ded71d5a14677c9f4e3501c17c1b7ade,0
7eee594f1d3b65cea4300534b1a9b957,0
450a61eafc9e7856d82cce4b2f715db7,1
bdb20f455920beb81d0b69adef065651b05acb4fe05520918e8af84f65c49b0d,1
7e3c0e63d27a1a54fea43be6a07b88c7,1
73e32983bf5dbdedb158f85be7e64816,0
a9d193514558751903d408059fff607a,0
cb78ca11ef47910784ab503075f4eecb,0
74404d36398d1717ff8fc1602213e0a4,0
34b1b61e7e6caf35f668c7d6940e38c2,0
4c364c0fe072ae5c4592c70a7f1b150671a3424bf75bf78c1ddf0bec0aeecd99,1
c3691a0f4730bf530db7db053a6e7ce5,0
02b18218f0d2caddc7687deda96a3c89,1
90a39830e1386ede4dcaa9da5b236de6,0
5fb77c194c0377d66f1ea922d67e1ceca05fc536fb3922bcd24cf0f7c5584073,1
6183372e6f30aa64a405278b1662cc1c,1
b51ac91a6eb91195a3c896dc95e2fc67,0
28d8764ffa84516e6eb9ba39362b6fd7,0
1497e4a577e30105a337031d6a01ee14c7484d5a900800b4550eb77ab57a2463,1
f19ab8e90258f427b8d3ec03a0ba1fc0,1
5c1787700a92a78da13deee766db8bb7,0
c1f8507d6dc0e8ab6901fcf6aa4d8d28,0
ff8a852803865874cf199050da25900a,0
ffa9e7298fc05b1d87cf77972e2ecaba,0
59451add4cd33bab567ff0b3352b2d74,0
eb94cd324e8dd5ce8afad4d5d4c330cd,1
5f2ac2df011cdf0d1847edd72cc3aac9,0
d60cef3363172b50501ef866599aecf3,0
f7d9e7e051f2b45849653a218aaaabb4,0
a4c806ad45a0c82558fbd5c7194c6e9c,0
501c9d650a31dc873c09c282abf9b90e,0
52bfb7423cab902c64690f22b29798ad,0
a937fbc18394f8179d0ed2eae01f0b90,0
d74494efce50e8613a0b642192f1c28b,0
3e12b4f80e10b9196540a881bd850748,0
72243f8f16dcf3640d859a96a9509c23,0
9399b518c9ff097f1ea72d211e853cf7d565cedfcbcb6b62895e995ae7f93523,1
e7221adb3caf7afc346baad64de2923a,1
15817f33c681866acea8985a7da6e985,0
7a5efd4a7d59ccb2f52be8e827c700d1,1
cf6c116965d0bc593a33d3c0af8a70e1,0
8f1e01b6449b9cb5e98f32edacb52dcf,0
0c9eb023d90b0fa5ed3b04bb9888716f,0
a06668274d6265cc7c4d893651cde9729e66ffc5cb0dfa25b1419b746b1be864,1
61637896498b35e00a23429913c78facf61d3af0ec7a2c9b593a6517f701c10a,1
1f951a3655aee64e71d301e12946c299,1
3aed0b135bd60108a86510d1676b2c13,0
e813218d2dfeb0d6d00be53708559ac8,0
0984efd8a280050c319f8815052e780c,1
44c9d861356ad6294c339fba1205dcd8354cbb506e8ad6ca6e545db2e3d1e7e9,1
546db617daf6c8f37032506dda60ad96b5bc72e3c796c03f1c0348911a524248,1
6ae756e79c7e999f3f9ff6cd96ae677b,0
ff418ba79048a3b886e6531f561244c151175811fd6c839eb027b6476563f29d,1
86286f88dda3c793ed2eadd08969a3c9,0
64a285b09f58004641f81b263801c3ca,0
9f4ccb94ecd6dc2ef7caeb1fa0f95492,0
c09e92788e0f81a5b334eeb146703a1d,1
d491408a50d9e5da0d8692cf0fa4932b,0
0ba97676f0563b45c674c80353ae0ca3,0
63b7d6bf076f9b51252ffa8d6f51497f,0
e0877bae033d5ec2abc233f7e56e9b2c,0
2255b8a4bced1c5d1e9c0cf20660319b,0
47493c89bbdd741ea7eb8389dbabf639,0
c44300cd7a6c698834403eeb1473e440,0
5fff90896a8de194f7db4b2f78e9da83a053d38a0edbff2775a9f032ee7ea5f3,1
9505af2cafb5b2bb8d10949543c5c416,1
e6d8af00c645028dd9bd110f98a2f833,0
d4187deb42be8530498f14a5d5039f95,1
b78fa667cd6d51fd6f30eee8d0b0769f,1
73025d5f1d48f17674e09136c45ae8d2,0
0fb2deb62756b15e2e8ad394c2dbb0d7,1
fddeeb526c3f91bbe29ce00996af96f9,0
0ca63376fb9b2c5e2035659d996e2650,0
553e64fb5e1a0f63eecc3cf5484907d8995d38c75f1a2287c08f6977b1666527,1
279bc1b98762d3c9b9eec1eed836fdbf35f99df1247e6abec174ee60a58320a7,1
26c5ca847f8789c8c6436a62c2a6601a,1
bf66007ec5df06cbf8f1700032a3e06e,0
db4f59efc1808f29198e75c2b38bb421,0
d72cd9b53f739e0b9865292d497802db,0
4d7106da7aafa9ffc18e519bf6cc3d41,0
